entity_id,price_date,close_price,volume,market_cap,currency
AAPL-US,2025-01-27,127.38,10453841,391035.0,USD
AAPL-US,2025-01-28,128.63,24373492,391035.0,USD
AAPL-US,2025-01-29,129.46,27091515,391035.0,USD
AAPL-US,2025-01-30,126.58,17959497,391035.0,USD
AAPL-US,2025-01-31,126.38,12168066,391035.0,USD
AAPL-US,2025-02-03,128.31,30846706,391035.0,USD
AAPL-US,2025-02-04,128.73,37809425,391035.0,USD
AAPL-US,2025-02-05,128.75,31507197,391035.0,USD
AAPL-US,2025-02-06,127.33,7338886,391035.0,USD
AAPL-US,2025-02-07,127.71,1302415,391035.0,USD
AAPL-US,2025-02-10,126.76,4638548,391035.0,USD
AAPL-US,2025-02-11,129.42,9272151,391035.0,USD
AAPL-US,2025-02-12,124.62,13796482,391035.0,USD
AAPL-US,2025-02-13,125.46,42798552,391035.0,USD
AAPL-US,2025-02-14,123.87,43764079,391035.0,USD
AAPL-US,2025-02-17,126.04,5532304,391035.0,USD
AAPL-US,2025-02-18,127.35,1962985,391035.0,USD
AAPL-US,2025-02-19,128.65,43851446,391035.0,USD
AAPL-US,2025-02-20,128.67,30258172,391035.0,USD
AAPL-US,2025-02-21,129.02,22749936,391035.0,USD
AAPL-US,2025-02-24,128.26,8722692,391035.0,USD
AAPL-US,2025-02-25,130.36,11773564,391035.0,USD
AAPL-US,2025-02-26,130.98,39012716,391035.0,USD
AAPL-US,2025-02-27,128.14,33794478,391035.0,USD
AAPL-US,2025-02-28,129.44,2478523,391035.0,USD
MSFT-US,2024-12-09,67.2,14909353,245122.0,USD
MSFT-US,2024-12-10,66.65,13059498,245122.0,USD
MSFT-US,2024-12-11,66.5,10474485,245122.0,USD
MSFT-US,2024-12-12,67.59,2825284,245122.0,USD
MSFT-US,2024-12-13,66.56,43938118,245122.0,USD
MSFT-US,2024-12-16,65.67,20304172,245122.0,USD
MSFT-US,2024-12-17,63.65,32647221,245122.0,USD
MSFT-US,2024-12-18,63.68,4592236,245122.0,USD
MSFT-US,2024-12-19,64.5,28634372,245122.0,USD
MSFT-US,2024-12-20,65.02,13885386,245122.0,USD
MSFT-US,2024-12-23,63.95,17220022,245122.0,USD
MSFT-US,2024-12-24,62.63,42829210,245122.0,USD
MSFT-US,2024-12-25,63.82,1810634,245122.0,USD
MSFT-US,2024-12-26,63.8,26169011,245122.0,USD
MSFT-US,2024-12-27,64.0,37041971,245122.0,USD
MSFT-US,2024-12-30,63.13,33026289,245122.0,USD
MSFT-US,2024-12-31,62.47,22082507,245122.0,USD
MSFT-US,2025-01-01,63.49,26563826,245122.0,USD
MSFT-US,2025-01-02,63.48,40571800,245122.0,USD
MSFT-US,2025-01-03,63.72,15198196,245122.0,USD
MSFT-US,2025-01-06,65.45,19353072,245122.0,USD
MSFT-US,2025-01-07,65.8,4431990,245122.0,USD
MSFT-US,2025-01-08,66.22,24486915,245122.0,USD
MSFT-US,2025-01-09,65.19,39690832,245122.0,USD
MSFT-US,2025-01-10,67.85,7219901,245122.0,USD
MSFT-US,2025-01-13,67.87,17133405,245122.0,USD
MSFT-US,2025-01-14,67.44,49963268,245122.0,USD
MSFT-US,2025-01-15,66.8,4251966,245122.0,USD
MSFT-US,2025-01-16,67.04,39134043,245122.0,USD
MSFT-US,2025-01-17,64.62,26566594,245122.0,USD
MSFT-US,2025-01-20,63.51,12157617,245122.0,USD
MSFT-US,2025-01-21,64.97,12317895,245122.0,USD
MSFT-US,2025-01-22,65.06,47316926,245122.0,USD
MSFT-US,2025-01-23,65.93,24577528,245122.0,USD
MSFT-US,2025-01-24,66.15,47513839,245122.0,USD
MSFT-US,2025-01-27,66.05,24100989,245122.0,USD
MSFT-US,2025-01-28,67.28,38289597,245122.0,USD
MSFT-US,2025-01-29,66.88,13132147,245122.0,USD
MSFT-US,2025-01-30,67.84,33532776,245122.0,USD
MSFT-US,2025-01-31,66.28,36881366,245122.0,USD
MSFT-US,2025-02-03,65.88,6557070,245122.0,USD
MSFT-US,2025-02-04,66.97,4269369,245122.0,USD
MSFT-US,2025-02-05,67.06,35829361,245122.0,USD
MSFT-US,2025-02-06,67.79,32577298,245122.0,USD
MSFT-US,2025-02-07,70.08,14020045,245122.0,USD
MSFT-US,2025-02-10,70.11,9257005,245122.0,USD
MSFT-US,2025-02-11,69.78,22215677,245122.0,USD
MSFT-US,2025-02-12,70.35,4496733,245122.0,USD
MSFT-US,2025-02-13,71.76,10006149,245122.0,USD
MSFT-US,2025-02-14,71.98,7943754,245122.0,USD
MSFT-US,2025-02-17,73.22,5367513,245122.0,USD
MSFT-US,2025-02-18,71.45,25571252,245122.0,USD
MSFT-US,2025-02-19,71.03,39826912,245122.0,USD
MSFT-US,2025-02-20,69.54,7280154,245122.0,USD
MSFT-US,2025-02-21,69.09,11069906,245122.0,USD
MSFT-US,2025-02-24,69.89,49647312,245122.0,USD
MSFT-US,2025-02-25,71.67,33195439,245122.0,USD
MSFT-US,2025-02-26,71.09,44065750,245122.0,USD
MSFT-US,2025-02-27,70.43,38213658,245122.0,USD
MSFT-US,2025-02-28,71.96,47044050,245122.0,USD
GOOGL-US,2024-12-09,102.63,12267648,350018.0,USD
GOOGL-US,2024-12-10,104.68,25892927,350018.0,USD
GOOGL-US,2024-12-11,103.88,9046204,350018.0,USD
GOOGL-US,2024-12-12,106.14,12425801,350018.0,USD
GOOGL-US,2024-12-13,105.65,38942292,350018.0,USD
GOOGL-US,2024-12-16,101.86,26779926,350018.0,USD
GOOGL-US,2024-12-17,103.44,38583123,350018.0,USD
GOOGL-US,2024-12-18,101.32,2673169,350018.0,USD
GOOGL-US,2024-12-19,101.9,41529094,350018.0,USD
GOOGL-US,2024-12-20,103.15,15324029,350018.0,USD
GOOGL-US,2024-12-23,102.72,33798415,350018.0,USD
GOOGL-US,2024-12-24,102.19,9938416,350018.0,USD
GOOGL-US,2024-12-25,101.92,23774033,350018.0,USD
GOOGL-US,2024-12-26,102.49,21942535,350018.0,USD
GOOGL-US,2024-12-27,104.1,6454301,350018.0,USD
GOOGL-US,2024-12-30,106.96,48077890,350018.0,USD
GOOGL-US,2024-12-31,105.74,23031765,350018.0,USD
GOOGL-US,2025-01-01,103.53,30472827,350018.0,USD
GOOGL-US,2025-01-02,104.62,47018259,350018.0,USD
GOOGL-US,2025-01-03,104.73,5049630,350018.0,USD
GOOGL-US,2025-01-06,103.13,48846137,350018.0,USD
GOOGL-US,2025-01-07,105.36,585977,350018.0,USD
GOOGL-US,2025-01-08,107.01,28662451,350018.0,USD
GOOGL-US,2025-01-09,107.55,11662783,350018.0,USD
GOOGL-US,2025-01-10,108.99,25914970,350018.0,USD
GOOGL-US,2025-01-13,107.76,24070724,350018.0,USD
GOOGL-US,2025-01-14,107.08,32677978,350018.0,USD
GOOGL-US,2025-01-15,106.9,39292647,350018.0,USD
GOOGL-US,2025-01-16,105.5,11415693,350018.0,USD
GOOGL-US,2025-01-17,103.57,30785386,350018.0,USD
GOOGL-US,2025-01-20,106.29,20290982,350018.0,USD
GOOGL-US,2025-01-21,107.7,1847411,350018.0,USD
GOOGL-US,2025-01-22,106.07,5479504,350018.0,USD
GOOGL-US,2025-01-23,109.66,23438360,350018.0,USD
GOOGL-US,2025-01-24,110.46,49622687,350018.0,USD
GOOGL-US,2025-01-27,111.9,5533327,350018.0,USD
GOOGL-US,2025-01-28,108.5,6748149,350018.0,USD
GOOGL-US,2025-01-29,107.52,23179479,350018.0,USD
GOOGL-US,2025-01-30,105.71,32895917,350018.0,USD
GOOGL-US,2025-01-31,104.52,47778506,350018.0,USD
GOOGL-US,2025-02-03,108.23,11572774,350018.0,USD
GOOGL-US,2025-02-04,109.01,41256395,350018.0,USD
GOOGL-US,2025-02-05,109.78,7295296,350018.0,USD
GOOGL-US,2025-02-06,109.2,22719381,350018.0,USD
GOOGL-US,2025-02-07,109.52,47288078,350018.0,USD
GOOGL-US,2025-02-10,110.58,37685855,350018.0,USD
GOOGL-US,2025-02-11,110.15,18301617,350018.0,USD
GOOGL-US,2025-02-12,107.55,44831974,350018.0,USD
GOOGL-US,2025-02-13,107.35,3830978,350018.0,USD
GOOGL-US,2025-02-14,108.54,26867221,350018.0,USD
GOOGL-US,2025-02-17,105.77,10807246,350018.0,USD
GOOGL-US,2025-02-18,104.48,4157758,350018.0,USD
GOOGL-US,2025-02-19,103.45,20266878,350018.0,USD
GOOGL-US,2025-02-20,104.74,44927425,350018.0,USD
GOOGL-US,2025-02-21,103.5,7008680,350018.0,USD
GOOGL-US,2025-02-24,102.27,2227093,350018.0,USD
GOOGL-US,2025-02-25,102.89,5998638,350018.0,USD
GOOGL-US,2025-02-26,105.04,32280788,350018.0,USD
GOOGL-US,2025-02-27,105.82,27173582,350018.0,USD
GOOGL-US,2025-02-28,104.72,32104547,350018.0,USD
AMZN-US,2024-12-09,142.95,43574923,637997.0,USD
AMZN-US,2024-12-10,141.96,37015679,637997.0,USD
AMZN-US,2024-12-11,140.44,26098353,637997.0,USD
AMZN-US,2024-12-12,141.8,25290126,637997.0,USD
AMZN-US,2024-12-13,142.09,30010480,637997.0,USD
AMZN-US,2024-12-16,142.73,31709511,637997.0,USD
AMZN-US,2024-12-17,142.43,38365947,637997.0,USD
AMZN-US,2024-12-18,146.53,4636548,637997.0,USD
AMZN-US,2024-12-19,148.55,6989603,637997.0,USD
AMZN-US,2024-12-20,151.39,6251720,637997.0,USD
AMZN-US,2024-12-23,149.4,28282173,637997.0,USD
AMZN-US,2024-12-24,145.9,40075871,637997.0,USD
AMZN-US,2024-12-25,146.06,26478250,637997.0,USD
AMZN-US,2024-12-26,146.87,35569902,637997.0,USD
AMZN-US,2024-12-27,144.53,32364925,637997.0,USD
AMZN-US,2024-12-30,145.89,38934205,637997.0,USD
AMZN-US,2024-12-31,147.77,5798583,637997.0,USD
AMZN-US,2025-01-01,146.1,26994872,637997.0,USD
AMZN-US,2025-01-02,148.99,34195459,637997.0,USD
AMZN-US,2025-01-03,147.0,38833920,637997.0,USD
AMZN-US,2025-01-06,150.26,45968596,637997.0,USD
AMZN-US,2025-01-07,147.93,42125824,637997.0,USD
AMZN-US,2025-01-08,151.23,30634546,637997.0,USD
AMZN-US,2025-01-09,155.71,12101711,637997.0,USD
AMZN-US,2025-01-10,157.09,14719707,637997.0,USD
AMZN-US,2025-01-13,156.69,13433628,637997.0,USD
AMZN-US,2025-01-14,158.47,46343774,637997.0,USD
AMZN-US,2025-01-15,160.3,29718746,637997.0,USD
AMZN-US,2025-01-16,161.67,10423941,637997.0,USD
AMZN-US,2025-01-17,166.03,40432972,637997.0,USD
AMZN-US,2025-01-20,165.81,4997096,637997.0,USD
AMZN-US,2025-01-21,171.32,6340312,637997.0,USD
AMZN-US,2025-01-22,169.4,22385999,637997.0,USD
AMZN-US,2025-01-23,171.1,19035523,637997.0,USD
AMZN-US,2025-01-24,165.47,1329720,637997.0,USD
AMZN-US,2025-01-27,164.83,47503861,637997.0,USD
AMZN-US,2025-01-28,162.73,28658465,637997.0,USD
AMZN-US,2025-01-29,160.71,8051011,637997.0,USD
AMZN-US,2025-01-30,159.58,39955591,637997.0,USD
AMZN-US,2025-01-31,160.32,39602797,637997.0,USD
AMZN-US,2025-02-03,160.67,7589032,637997.0,USD
AMZN-US,2025-02-04,155.02,38261067,637997.0,USD
AMZN-US,2025-02-05,155.82,36445754,637997.0,USD
AMZN-US,2025-02-06,151.83,23576669,637997.0,USD
AMZN-US,2025-02-07,153.16,44442056,637997.0,USD
AMZN-US,2025-02-10,151.96,33087043,637997.0,USD
AMZN-US,2025-02-11,149.68,12056128,637997.0,USD
AMZN-US,2025-02-12,148.62,18982730,637997.0,USD
AMZN-US,2025-02-13,146.13,46188577,637997.0,USD
AMZN-US,2025-02-14,147.91,47050818,637997.0,USD
AMZN-US,2025-02-17,146.14,22746190,637997.0,USD
AMZN-US,2025-02-18,147.46,46839593,637997.0,USD
AMZN-US,2025-02-19,147.79,18524390,637997.0,USD
AMZN-US,2025-02-20,151.49,25494072,637997.0,USD
AMZN-US,2025-02-21,155.69,20837673,637997.0,USD
AMZN-US,2025-02-24,156.28,21367454,637997.0,USD
AMZN-US,2025-02-25,155.81,47220039,637997.0,USD
AMZN-US,2025-02-26,158.53,46459641,637997.0,USD
AMZN-US,2025-02-27,162.49,9518459,637997.0,USD
AMZN-US,2025-02-28,165.38,20664901,637997.0,USD
META-US,2024-12-09,39.98,49408900,164710.0,USD
META-US,2024-12-10,39.47,28469144,164710.0,USD
META-US,2024-12-11,39.28,30143099,164710.0,USD
META-US,2024-12-12,39.14,14686176,164710.0,USD
META-US,2024-12-13,39.66,33011582,164710.0,USD
META-US,2024-12-16,39.36,35161823,164710.0,USD
META-US,2024-12-17,40.11,35079164,164710.0,USD
META-US,2024-12-18,39.29,11168460,164710.0,USD
META-US,2024-12-19,40.15,27570718,164710.0,USD
META-US,2024-12-20,40.55,9603305,164710.0,USD
META-US,2024-12-23,40.7,38662952,164710.0,USD
META-US,2024-12-24,39.98,2442678,164710.0,USD
META-US,2024-12-25,40.56,13970545,164710.0,USD
META-US,2024-12-26,41.67,4367317,164710.0,USD
META-US,2024-12-27,41.68,24684362,164710.0,USD
META-US,2024-12-30,42.39,47787183,164710.0,USD
META-US,2024-12-31,42.59,31653173,164710.0,USD
META-US,2025-01-01,43.19,34398457,164710.0,USD
META-US,2025-01-02,42.03,46212837,164710.0,USD
META-US,2025-01-03,42.9,2551061,164710.0,USD
META-US,2025-01-06,42.95,30437494,164710.0,USD
META-US,2025-01-07,43.71,12417439,164710.0,USD
META-US,2025-01-08,44.45,37499379,164710.0,USD
META-US,2025-01-09,44.27,23971989,164710.0,USD
META-US,2025-01-10,43.58,17858373,164710.0,USD
META-US,2025-01-13,44.63,46727977,164710.0,USD
META-US,2025-01-14,44.77,3832025,164710.0,USD
META-US,2025-01-15,44.87,11432530,164710.0,USD
META-US,2025-01-16,45.6,14882676,164710.0,USD
META-US,2025-01-17,44.66,15354619,164710.0,USD
META-US,2025-01-20,44.07,18557893,164710.0,USD
META-US,2025-01-21,43.29,44227285,164710.0,USD
META-US,2025-01-22,43.19,46281649,164710.0,USD
META-US,2025-01-23,43.28,1097133,164710.0,USD
META-US,2025-01-24,42.95,12123299,164710.0,USD
META-US,2025-01-27,43.02,40841953,164710.0,USD
META-US,2025-01-28,43.17,41325266,164710.0,USD
META-US,2025-01-29,42.75,20999053,164710.0,USD
META-US,2025-01-30,42.53,18980342,164710.0,USD
META-US,2025-01-31,41.57,28941192,164710.0,USD
META-US,2025-02-03,42.54,31302835,164710.0,USD
META-US,2025-02-04,41.79,17411347,164710.0,USD
META-US,2025-02-05,41.91,35439417,164710.0,USD
META-US,2025-02-06,42.45,42349496,164710.0,USD
META-US,2025-02-07,42.22,34827104,164710.0,USD
META-US,2025-02-10,42.41,44949921,164710.0,USD
META-US,2025-02-11,43.62,38178749,164710.0,USD
META-US,2025-02-12,43.37,43942394,164710.0,USD
META-US,2025-02-13,42.94,46430188,164710.0,USD
META-US,2025-02-14,42.66,7754772,164710.0,USD
META-US,2025-02-17,42.1,19054476,164710.0,USD
META-US,2025-02-18,42.18,43489585,164710.0,USD
META-US,2025-02-19,41.96,44531441,164710.0,USD
META-US,2025-02-20,42.42,48220695,164710.0,USD
META-US,2025-02-21,43.32,13140631,164710.0,USD
META-US,2025-02-24,43.05,10561584,164710.0,USD
META-US,2025-02-25,42.59,4310083,164710.0,USD
META-US,2025-02-26,42.55,40767553,164710.0,USD
META-US,2025-02-27,42.1,9890510,164710.0,USD
META-US,2025-02-28,42.43,48904496,164710.0,USD
NVDA-US,2024-12-09,179.02,17909802,130497.0,USD
NVDA-US,2024-12-10,171.38,28589467,130497.0,USD
NVDA-US,2024-12-11,167.96,39626058,130497.0,USD
NVDA-US,2024-12-12,170.34,48017703,130497.0,USD
NVDA-US,2024-12-13,175.09,23529550,130497.0,USD
NVDA-US,2024-12-16,174.98,49257936,130497.0,USD
NVDA-US,2024-12-17,174.12,43336499,130497.0,USD
NVDA-US,2024-12-18,170.3,32426048,130497.0,USD
NVDA-US,2024-12-19,173.53,34545323,130497.0,USD
NVDA-US,2024-12-20,171.42,20645733,130497.0,USD
NVDA-US,2024-12-23,174.26,37963392,130497.0,USD
NVDA-US,2024-12-24,170.17,12655821,130497.0,USD
NVDA-US,2024-12-25,169.44,17857831,130497.0,USD
NVDA-US,2024-12-26,172.25,49166451,130497.0,USD
NVDA-US,2024-12-27,173.87,12785509,130497.0,USD
NVDA-US,2024-12-30,169.8,46114724,130497.0,USD
NVDA-US,2024-12-31,172.84,15415180,130497.0,USD
NVDA-US,2025-01-01,170.67,24342665,130497.0,USD
NVDA-US,2025-01-02,171.58,28717436,130497.0,USD
NVDA-US,2025-01-03,176.78,22734316,130497.0,USD
NVDA-US,2025-01-06,174.39,31622448,130497.0,USD
NVDA-US,2025-01-07,176.95,8404180,130497.0,USD
NVDA-US,2025-01-08,171.77,39663029,130497.0,USD
NVDA-US,2025-01-09,172.77,39444153,130497.0,USD
NVDA-US,2025-01-10,173.76,13555613,130497.0,USD
NVDA-US,2025-01-13,173.47,34086468,130497.0,USD
NVDA-US,2025-01-14,176.39,36056860,130497.0,USD
NVDA-US,2025-01-15,179.18,20522315,130497.0,USD
NVDA-US,2025-01-16,174.58,10618570,130497.0,USD
NVDA-US,2025-01-17,177.39,9718426,130497.0,USD
NVDA-US,2025-01-20,179.87,38712027,130497.0,USD
NVDA-US,2025-01-21,179.81,31207099,130497.0,USD
NVDA-US,2025-01-22,183.2,12603537,130497.0,USD
NVDA-US,2025-01-23,187.54,5923165,130497.0,USD
NVDA-US,2025-01-24,183.64,12366475,130497.0,USD
NVDA-US,2025-01-27,184.0,21532862,130497.0,USD
NVDA-US,2025-01-28,183.88,18856144,130497.0,USD
NVDA-US,2025-01-29,183.73,14551412,130497.0,USD
NVDA-US,2025-01-30,183.9,11132400,130497.0,USD
NVDA-US,2025-01-31,182.29,33354962,130497.0,USD
NVDA-US,2025-02-03,183.38,9184286,130497.0,USD
NVDA-US,2025-02-04,178.77,41737037,130497.0,USD
NVDA-US,2025-02-05,176.23,29291410,130497.0,USD
NVDA-US,2025-02-06,177.41,32537790,130497.0,USD
NVDA-US,2025-02-07,176.92,13882463,130497.0,USD
NVDA-US,2025-02-10,177.46,49533700,130497.0,USD
NVDA-US,2025-02-11,177.2,22123357,130497.0,USD
NVDA-US,2025-02-12,177.58,36137074,130497.0,USD
NVDA-US,2025-02-13,179.09,42556247,130497.0,USD
NVDA-US,2025-02-14,182.9,49731280,130497.0,USD
NVDA-US,2025-02-17,182.99,23608922,130497.0,USD
NVDA-US,2025-02-18,187.26,21444157,130497.0,USD
NVDA-US,2025-02-19,189.23,40005021,130497.0,USD
NVDA-US,2025-02-20,191.3,21043036,130497.0,USD
NVDA-US,2025-02-21,194.03,20512014,130497.0,USD
NVDA-US,2025-02-24,198.79,20017122,130497.0,USD
NVDA-US,2025-02-25,195.37,35672939,130497.0,USD
NVDA-US,2025-02-26,196.4,23171733,130497.0,USD
NVDA-US,2025-02-27,192.35,9478456,130497.0,USD
NVDA-US,2025-02-28,194.19,23500411,130497.0,USD
TSM-US,2024-12-09,475.99,27571155,2161741.0,TWD
TSM-US,2024-12-10,479.7,1783439,2161741.0,TWD
TSM-US,2024-12-11,481.42,9305070,2161741.0,TWD
TSM-US,2024-12-12,493.09,14672736,2161741.0,TWD
TSM-US,2024-12-13,492.25,11840374,2161741.0,TWD
TSM-US,2024-12-16,482.6,8765260,2161741.0,TWD
TSM-US,2024-12-17,475.72,3007417,2161741.0,TWD
TSM-US,2024-12-18,483.56,25678737,2161741.0,TWD
TSM-US,2024-12-19,487.68,36385353,2161741.0,TWD
TSM-US,2024-12-20,483.89,42317867,2161741.0,TWD
TSM-US,2024-12-23,506.44,44924049,2161741.0,TWD
TSM-US,2024-12-24,513.98,7755370,2161741.0,TWD
TSM-US,2024-12-25,513.26,46788322,2161741.0,TWD
TSM-US,2024-12-26,512.15,8270523,2161741.0,TWD
TSM-US,2024-12-27,505.79,37227499,2161741.0,TWD
TSM-US,2024-12-30,509.65,17460979,2161741.0,TWD
TSM-US,2024-12-31,505.45,47153547,2161741.0,TWD
TSM-US,2025-01-01,506.3,46519234,2161741.0,TWD
TSM-US,2025-01-02,502.06,44903558,2161741.0,TWD
TSM-US,2025-01-03,497.56,7276642,2161741.0,TWD
TSM-US,2025-01-06,494.61,41143432,2161741.0,TWD
TSM-US,2025-01-07,489.74,47524949,2161741.0,TWD
TSM-US,2025-01-08,498.9,7540675,2161741.0,TWD
TSM-US,2025-01-09,509.76,34831873,2161741.0,TWD
TSM-US,2025-01-10,509.16,8151252,2161741.0,TWD
TSM-US,2025-01-13,505.57,7631236,2161741.0,TWD
TSM-US,2025-01-14,495.33,18149222,2161741.0,TWD
TSM-US,2025-01-15,495.62,35607740,2161741.0,TWD
TSM-US,2025-01-16,502.67,27998275,2161741.0,TWD
TSM-US,2025-01-17,501.63,20320683,2161741.0,TWD
TSM-US,2025-01-20,506.84,14438107,2161741.0,TWD
TSM-US,2025-01-21,515.1,46684582,2161741.0,TWD
TSM-US,2025-01-22,521.57,683744,2161741.0,TWD
TSM-US,2025-01-23,518.87,1355597,2161741.0,TWD
TSM-US,2025-01-24,511.01,39030739,2161741.0,TWD
TSM-US,2025-01-27,496.44,45397301,2161741.0,TWD
TSM-US,2025-01-28,478.41,34839964,2161741.0,TWD
TSM-US,2025-01-29,479.2,5536400,2161741.0,TWD
TSM-US,2025-01-30,478.8,17672628,2161741.0,TWD
TSM-US,2025-01-31,475.67,43740710,2161741.0,TWD
TSM-US,2025-02-03,478.33,20365712,2161741.0,TWD
TSM-US,2025-02-04,499.8,18225130,2161741.0,TWD
TSM-US,2025-02-05,496.6,12224039,2161741.0,TWD
TSM-US,2025-02-06,497.51,3147076,2161741.0,TWD
TSM-US,2025-02-07,501.88,45917033,2161741.0,TWD
TSM-US,2025-02-10,496.34,21485418,2161741.0,TWD
TSM-US,2025-02-11,493.18,3579564,2161741.0,TWD
TSM-US,2025-02-12,494.98,1149098,2161741.0,TWD
TSM-US,2025-02-13,501.68,11942885,2161741.0,TWD
TSM-US,2025-02-14,492.93,22556054,2161741.0,TWD
TSM-US,2025-02-17,488.11,42228763,2161741.0,TWD
TSM-US,2025-02-18,494.39,18505938,2161741.0,TWD
TSM-US,2025-02-19,496.9,23499732,2161741.0,TWD
TSM-US,2025-02-20,494.78,12772159,2161741.0,TWD
TSM-US,2025-02-21,500.59,31137792,2161741.0,TWD
TSM-US,2025-02-24,505.72,18742409,2161741.0,TWD
TSM-US,2025-02-25,511.83,32594479,2161741.0,TWD
TSM-US,2025-02-26,501.89,28802480,2161741.0,TWD
TSM-US,2025-02-27,494.06,8087097,2161741.0,TWD
TSM-US,2025-02-28,483.56,9392701,2161741.0,TWD
ORCL-US,2024-12-09,58.88,7460068,56070.0,USD
ORCL-US,2024-12-10,58.7,28419147,56070.0,USD
ORCL-US,2024-12-11,59.57,38681147,56070.0,USD
ORCL-US,2024-12-12,59.05,46026192,56070.0,USD
ORCL-US,2024-12-13,57.94,24565165,56070.0,USD
ORCL-US,2024-12-16,58.41,41527569,56070.0,USD
ORCL-US,2024-12-17,59.73,49306842,56070.0,USD
ORCL-US,2024-12-18,60.0,9268130,56070.0,USD
ORCL-US,2024-12-19,58.98,28100819,56070.0,USD
ORCL-US,2024-12-20,59.11,30074063,56070.0,USD
ORCL-US,2024-12-23,59.79,21588151,56070.0,USD
ORCL-US,2024-12-24,60.0,1329479,56070.0,USD
ORCL-US,2024-12-25,59.64,39198259,56070.0,USD
ORCL-US,2024-12-26,58.36,49071620,56070.0,USD
ORCL-US,2024-12-27,56.16,45452493,56070.0,USD
ORCL-US,2024-12-30,55.26,23202971,56070.0,USD
ORCL-US,2024-12-31,54.02,41989318,56070.0,USD
ORCL-US,2025-01-01,53.88,6891591,56070.0,USD
ORCL-US,2025-01-02,52.71,32841753,56070.0,USD
ORCL-US,2025-01-03,53.25,23702855,56070.0,USD
ORCL-US,2025-01-06,52.68,10476031,56070.0,USD
ORCL-US,2025-01-07,51.72,37969847,56070.0,USD
ORCL-US,2025-01-08,52.57,1281473,56070.0,USD
ORCL-US,2025-01-09,51.9,43677756,56070.0,USD
ORCL-US,2025-01-10,52.77,31993447,56070.0,USD
ORCL-US,2025-01-13,52.41,33774918,56070.0,USD
ORCL-US,2025-01-14,52.63,33493936,56070.0,USD
ORCL-US,2025-01-15,52.42,22017371,56070.0,USD
ORCL-US,2025-01-16,52.56,3878979,56070.0,USD
ORCL-US,2025-01-17,54.66,34519451,56070.0,USD
ORCL-US,2025-01-20,54.88,27563460,56070.0,USD
ORCL-US,2025-01-21,56.06,16270583,56070.0,USD
ORCL-US,2025-01-22,56.87,38955723,56070.0,USD
ORCL-US,2025-01-23,57.33,30571387,56070.0,USD
ORCL-US,2025-01-24,58.21,21710530,56070.0,USD
ORCL-US,2025-01-27,58.76,8466281,56070.0,USD
ORCL-US,2025-01-28,60.23,1692466,56070.0,USD
ORCL-US,2025-01-29,60.07,7388276,56070.0,USD
ORCL-US,2025-01-30,59.88,37349396,56070.0,USD
ORCL-US,2025-01-31,60.04,511389,56070.0,USD
ORCL-US,2025-02-03,60.79,42044826,56070.0,USD
ORCL-US,2025-02-04,59.37,43284459,56070.0,USD
ORCL-US,2025-02-05,59.03,14381552,56070.0,USD
ORCL-US,2025-02-06,60.05,44429192,56070.0,USD
ORCL-US,2025-02-07,59.02,24883500,56070.0,USD
ORCL-US,2025-02-10,57.13,4142347,56070.0,USD
ORCL-US,2025-02-11,57.81,22778305,56070.0,USD
